Timestamp,Categoria,TamanoMensaje,ProbabilidadError,Algoritmo,NombreAlgoritmo,TiempoEmisorMs,TiempoReceptorMs,TiempoTotalMs,BitsModificados,CaracteresCorrectos,ThroughputCarSegundo,EficienciaBits,TasaError,PrecisionDecodificacion,ErrorDetectado,ErrorCorregido,DecodificacionExitosa,TamanoMensajeBinario,TamanoMensajeConIntegridad
2025-08-17 20:17:26,10K_33,100,0.0000,1,Hamming,0.2302,0.0334,0.2636,0,100,379362.67,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_34,100,0.0000,1,Hamming,0.2302,0.0518,0.2820,0,100,354609.93,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_35,100,0.0000,1,Hamming,0.2307,0.0011,0.2318,0,0,431406.38,0.9864,0.0000,0.0000,true,false,false,800,811
2025-08-17 20:17:26,10K_36,100,0.0000,1,Hamming,0.2479,0.0303,0.2782,0,100,359453.63,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_37,100,0.0000,1,Hamming,0.2467,0.0355,0.2822,0,100,354358.61,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_38,100,0.0000,1,Hamming,0.2388,0.0485,0.2873,0,100,348068.22,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_39,100,0.0000,1,Hamming,0.2381,0.0301,0.2682,0,100,372856.08,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_40,100,0.0000,1,Hamming,0.2382,0.0302,0.2684,0,100,372578.24,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_41,100,0.0000,1,Hamming,0.2225,0.0292,0.2517,0,100,397298.37,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_42,100,0.0000,1,Hamming,0.2564,0.0287,0.2851,0,100,350754.12,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_43,100,0.0000,1,Hamming,0.2466,0.0297,0.2763,0,100,361925.44,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_44,100,0.0000,1,Hamming,0.2249,0.0306,0.2555,0,100,391389.43,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_45,100,0.0000,1,Hamming,0.2420,0.0300,0.2720,0,100,367647.06,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_46,100,0.0000,1,Hamming,0.2385,0.0309,0.2694,0,100,371195.25,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_47,100,0.0000,1,Hamming,0.2366,0.0420,0.2786,0,100,358937.54,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_48,100,0.0000,1,Hamming,0.2305,0.0326,0.2631,0,100,380083.62,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_49,100,0.0000,1,Hamming,0.2334,0.0294,0.2628,0,100,380517.50,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_50,100,0.0000,1,Hamming,0.2438,0.0291,0.2729,0,100,366434.59,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_51,100,0.0000,1,Hamming,0.2118,0.0286,0.2404,0,100,415973.38,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_52,100,0.0000,1,Hamming,0.2099,0.0282,0.2381,0,100,419991.60,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_53,100,0.0000,1,Hamming,0.2221,0.0289,0.2510,0,100,398406.37,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_54,100,0.0000,1,Hamming,0.2449,0.0296,0.2745,0,100,364298.72,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_55,100,0.0000,1,Hamming,0.2074,0.0304,0.2378,0,100,420521.45,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_56,100,0.0000,1,Hamming,0.2263,0.0295,0.2558,0,100,390930.41,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_57,100,0.0000,1,Hamming,0.2232,0.0323,0.2555,0,100,391389.43,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_58,100,0.0000,1,Hamming,0.2161,0.0284,0.2445,0,100,408997.96,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_59,100,0.0000,1,Hamming,0.2221,0.0302,0.2523,0,100,396353.55,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_60,100,0.0000,1,Hamming,0.2067,0.0283,0.2350,0,100,425531.91,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_61,100,0.0000,1,Hamming,0.2493,0.0296,0.2789,0,100,358551.45,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_62,100,0.0000,1,Hamming,0.2077,0.0336,0.2413,0,100,414421.88,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_63,100,0.0000,1,Hamming,0.2634,0.0299,0.2933,0,100,340947.83,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_64,100,0.0000,1,Hamming,0.2250,0.0390,0.2640,0,100,378787.88,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_65,100,0.0000,1,Hamming,0.3147,0.0416,0.3563,0,100,280662.36,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_66,100,0.0000,1,Hamming,0.2798,0.0396,0.3194,0,100,313087.04,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_67,100,0.0000,1,Hamming,0.3069,0.0297,0.3366,0,100,297088.53,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_68,100,0.0000,1,Hamming,0.2161,0.0288,0.2449,0,100,408329.93,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_69,100,0.0000,1,Hamming,0.2272,0.0323,0.2595,0,100,385356.45,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_70,100,0.0000,1,Hamming,0.2362,0.0288,0.2650,0,100,377358.49,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_71,100,0.0000,1,Hamming,0.2212,0.0297,0.2509,0,100,398565.17,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_72,100,0.0000,1,Hamming,0.2394,0.0308,0.2702,0,100,370096.23,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_73,100,0.0000,1,Hamming,0.2362,0.0304,0.2666,0,100,375093.77,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_74,100,0.0000,1,Hamming,0.2347,0.0308,0.2655,0,100,376647.83,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_75,100,0.0000,1,Hamming,0.2273,0.0293,0.2566,0,100,389711.61,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_76,100,0.0000,1,Hamming,0.2406,0.0295,0.2701,0,100,370233.25,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_77,100,0.0000,1,Hamming,0.2381,0.0288,0.2669,0,100,374672.16,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_78,100,0.0000,1,Hamming,0.2136,0.0285,0.2421,0,100,413052.46,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_79,100,0.0000,1,Hamming,0.2141,0.0300,0.2441,0,100,409668.17,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_80,100,0.0000,1,Hamming,0.2117,0.0320,0.2437,0,100,410340.58,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_81,100,0.0000,1,Hamming,0.2213,0.0290,0.2503,0,100,399520.58,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_82,100,0.0000,1,Hamming,0.1880,0.0285,0.2165,0,100,461893.76,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_83,100,0.0000,1,Hamming,0.2000,0.0282,0.2282,0,100,438212.09,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_84,100,0.0000,1,Hamming,0.2086,0.0292,0.2378,0,100,420521.45,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_85,100,0.0000,1,Hamming,0.1972,0.0293,0.2265,0,100,441501.10,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_86,100,0.0000,1,Hamming,0.3173,0.0480,0.3653,0,100,273747.60,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_87,100,0.0000,1,Hamming,0.2981,0.0474,0.3455,0,100,289435.60,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_88,100,0.0000,1,Hamming,0.2744,0.0533,0.3277,0,100,305157.16,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_89,100,0.0000,1,Hamming,0.2677,0.0493,0.3170,0,100,315457.41,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:26,10K_90,100,0.0000,1,Hamming,0.2737,0.0458,0.3195,0,100,312989.05,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:26,10K_91,100,0.0000,1,Hamming,0.2673,0.0466,0.3139,0,100,318572.79,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_92,100,0.0000,1,Hamming,0.2666,0.0502,0.3168,0,100,315656.57,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_93,100,0.0000,1,Hamming,0.2664,0.0478,0.3142,0,100,318268.62,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_94,100,0.0000,1,Hamming,0.2747,0.0522,0.3269,0,100,305903.95,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:27,10K_95,100,0.0000,1,Hamming,0.2574,0.0408,0.2982,0,100,335345.41,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:27,10K_96,100,0.0000,1,Hamming,0.2986,0.0452,0.3438,0,100,290866.78,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_97,100,0.0000,1,Hamming,0.2996,0.0470,0.3466,0,100,288517.02,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_98,100,0.0000,1,Hamming,0.2772,0.0481,0.3253,0,100,307408.55,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_99,100,0.0000,1,Hamming,0.2911,0.0456,0.3367,0,100,297000.30,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_100,100,0.0000,1,Hamming,0.2799,0.0591,0.3390,0,100,294985.25,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:27,10K_101,100,0.0000,1,Hamming,0.2963,0.0473,0.3436,0,100,291036.09,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:27,10K_102,100,0.0000,1,Hamming,0.4180,0.0508,0.4688,0,100,213310.58,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_103,100,0.0000,1,Hamming,0.3394,0.0538,0.3932,0,100,254323.50,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_104,100,0.0000,1,Hamming,0.3220,0.0562,0.3782,0,100,264410.36,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:27,10K_105,100,0.0000,1,Hamming,0.2819,0.0500,0.3319,0,100,301295.57,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_106,100,0.0000,1,Hamming,0.2926,0.0663,0.3589,0,100,278629.14,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:27,10K_107,100,0.0000,1,Hamming,0.2628,0.0298,0.2926,0,100,341763.50,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_108,100,0.0000,1,Hamming,0.1573,0.0424,0.1997,0,100,500751.13,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_109,100,0.0000,1,Hamming,0.1652,0.0197,0.1849,0,100,540832.88,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_110,100,0.0000,1,Hamming,0.1589,0.0224,0.1813,0,100,551571.98,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_111,100,0.0000,1,Hamming,0.1655,0.0201,0.1856,0,100,538793.10,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_112,100,0.0000,1,Hamming,0.1552,0.0201,0.1753,0,100,570450.66,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:27,10K_113,100,0.0000,1,Hamming,0.2120,0.0236,0.2356,0,100,424448.22,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_114,100,0.0000,1,Hamming,0.2384,0.0272,0.2656,0,100,376506.02,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:27,10K_115,100,0.0000,1,Hamming,0.1595,0.0308,0.1903,0,100,525486.07,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_116,100,0.0000,1,Hamming,0.3346,0.0434,0.3780,0,100,264550.26,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:27,10K_117,100,0.0000,1,Hamming,0.2312,0.0398,0.2710,0,100,369003.69,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_118,100,0.0000,1,Hamming,0.2539,0.0414,0.2953,0,100,338638.67,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_119,100,0.0000,1,Hamming,0.2616,0.0446,0.3062,0,100,326583.93,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_120,100,0.0000,1,Hamming,0.2897,0.0216,0.3113,0,100,321233.54,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:27,10K_121,100,0.0000,1,Hamming,0.1579,0.0010,0.1589,0,0,629326.62,0.9864,0.0000,0.0000,true,false,false,800,811
2025-08-17 20:17:27,10K_122,100,0.0000,1,Hamming,0.1693,0.0213,0.1906,0,100,524658.97,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_123,100,0.0000,1,Hamming,0.2095,0.0189,0.2284,0,100,437828.37,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_124,100,0.0000,1,Hamming,0.1739,0.0010,0.1749,0,0,571755.29,0.9864,0.0000,0.0000,true,false,false,800,811
2025-08-17 20:17:27,10K_125,100,0.0000,1,Hamming,0.1715,0.0162,0.1877,0,100,532765.05,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_126,100,0.0000,1,Hamming,0.1642,0.0013,0.1655,0,0,604229.61,0.9864,0.0000,0.0000,true,false,false,800,811
2025-08-17 20:17:27,10K_127,100,0.0000,1,Hamming,0.1520,0.0169,0.1689,0,100,592066.31,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_128,100,0.0000,1,Hamming,0.1722,0.0196,0.1918,0,100,521376.43,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_129,100,0.0000,1,Hamming,0.1519,0.0181,0.1700,0,100,588235.29,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_130,100,0.0000,1,Hamming,0.1476,0.0200,0.1676,0,100,596658.71,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_131,100,0.0000,1,Hamming,0.1553,0.0179,0.1732,0,100,577367.21,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_132,100,0.0000,1,Hamming,0.1473,0.0181,0.1654,0,100,604594.92,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_133,100,0.0000,1,Hamming,0.1428,0.0189,0.1617,0,100,618429.19,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_134,100,0.0000,1,Hamming,0.2209,0.0256,0.2465,0,100,405679.51,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:27,10K_135,100,0.0000,1,Hamming,0.1467,0.0162,0.1629,0,100,613873.54,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_136,100,0.0000,1,Hamming,0.1444,0.0166,0.1610,0,100,621118.01,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_137,100,0.0000,1,Hamming,0.1459,0.0161,0.1620,0,100,617283.95,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:27,10K_138,100,0.0000,1,Hamming,0.1455,0.0165,0.1620,0,100,617283.95,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_139,100,0.0000,1,Hamming,0.1870,0.0167,0.2037,0,100,490918.02,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_140,100,0.0000,1,Hamming,0.1452,0.0199,0.1651,0,100,605693.52,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_141,100,0.0000,1,Hamming,0.1434,0.0165,0.1599,0,100,625390.87,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_142,100,0.0000,1,Hamming,0.1444,0.0158,0.1602,0,100,624219.73,0.9864,0.0000,1.0000,false,false,true,800,811
2025-08-17 20:17:27,10K_143,100,0.0000,1,Hamming,0.1417,0.0159,0.1576,0,100,634517.77,0.9864,0.0000,1.0000,true,true,true,800,811
2025-08-17 20:17:27,10K_144,100,0.0000,2,Fletcher,1.1112,0.1296,1.2408,0,100,80593.17,0.9804,0.0000,1.0000,false,false,true,800,816
2025-08-17 20:17:27,10K_145,100,0.0000,2,Fletcher,0.3233,0.0028,0.3261,0,0,306654.40,0.9804,0.0000,0.0000,true,false,false,800,816
2025-08-17 20:17:27,10K_146,100,0.0000,2,Fletcher,0.2186,0.0021,0.2207,0,0,453103.76,0.9804,0.0000,0.0000,true,false,false,800,816
2025-08-17 20:17:27,10K_147,100,0.0000,2,Fletcher,0.2221,0.0015,0.2236,0,0,447227.19,0.9804,0.0000,0.0000,true,false,false,800,816
2025-08-17 20:17:27,10K_148,100,0.0000,2,Fletcher,0.2900,0.0026,0.2926,0,0,341763.50,0.9804,0.0000,0.0000,true,false,false,800,816
2025-08-17 20:17:27,10K_149,100,0.0000,2,Fletcher,0.1583,0.0219,0.1802,0,100,554938.96,0.9804,0.0000,1.0000,false,false,true,800,816
2025-08-17 20:17:27,10K_150,100,0.0000,2,Fletcher,0.1655,0.0178,0.1833,0,100,545553.74,0.9804,0.0000,1.0000,false,false,true,800,816
2025-08-17 20:17:27,10K_151,100,0.0000,2,Fletcher,0.1525,0.0009,0.1534,0,0,651890.48,0.9804,0.0000,0.0000,true,false,false,800,816
2025-08-17 20:17:27,10K_152,100,0.0000,2,Fletcher,0.1959,0.0016,0.1975,0,0,506329.11,0.9804,0.0000,0.0000,true,false,false,800,816
2025-08-17 20:17:27,10K_153,100,0.0000,2,Fletcher,0.2514,0.0017,0.2531,0,0,395100.75,0.9804,0.0000,0.0000,true,false,false,800,816
2025-08-17 20:17:27,10K_154,100,0.0000,2,Fletcher,0.2531,0.0334,0.2865,0,100,349040.14,0.9804,0.0000,1.0000,false,false,true,800,816
2025-08-17 20:17:27,10K_155,100,0.0000,2,Fletcher,0.2398,0.0304,0.2702,0,100,370096.23,0.9804,0.0000,1.0000,false,false,true,800,816
2025-08-17 20:17:27,10K_156,100,0.0000,2,Fletcher,0.1690,0.0176,0.1866,0,100,535905.68,0.9804,0.0000,1.0000,false,false,true,800,816
2025-08-17 20:17:27,10K_157,100,0.0000,2,Fletcher,0.1503,0.0179,0.1682,0,100,594530.32,0.9804,0.0000,1.0000,false,false,true,800,816
2025-08-17 20:17:27,10K_158,100,0.0000,2,Fletcher,0.1504,0.0183,0.1687,0,100,592768.23,0.9804,0.0000,1.0000,false,false,true,800,816
2025-08-17 20:17:27,10K_159,100,0.0000,2,Fletcher,0.1600,0.0011,0.1611,0,0,620732.46,0.9804,0.0000,0.0000,true,false,false,800,816
2025-08-17 20:17:27,10K_160,100,0.0000,2,Fletcher,0.1550,0.0186,0.1736,0,100,576036.87,0.9804,0.0000,1.0000,false,false,true,800,816
2025-08-17 20:17:27,10K_161,100,0.0000,2,Fletcher,0.1614,0.0019,0.1633,0,0,612369.87,0.9804,0.0000,0.0000,true,false,false,800,816
2025-08-17 20:17:27,10K_162,100,0.0000,2,Fletcher,0.1814,0.0269,0.2083,0,100,480076.81,0.9804,0.0000,1.0000,false,false,true,800,816
2025-08-17 20:17:27,10K_163,100,0.0000,2,Fletcher,0.1552,0.0012,0.1564,0,0,639386.19,0.9804,0.0000,0.0000,true,false,false,800,816
2025-08-17 20:17:27,10K_164,100,0.0000,2,Fletcher,0.1475,0.0196,0.1671,0,100,598444.05,0.9804,0.0000,1.0000,false,false,true,800,816
2025-08-17 20:17:27,10K_165,100,0.0000,2,Fletcher,0.1581,0.0025,0.1606,0,0,622665.01,0.9804,0.0000,0.0000,true,false,false,800,816
2025-08-17 20:17:27,10K_166,100,0.0000,2,Fletcher,0.2250,0.0314,0.2564,0,100,390015.60,0.9804,0.0000,1.0000,false,false,true,800,816
2025-08-17 20:17:27,10K_167,100,0.0000,2,Fletcher,0.1611,0.0186,0.1797,0,100,556483.03,0.9804,0.0000,1.0000,false,false,true,800,816
